image,src_style,src_stem,tgt_style,lpips,clip_style,clip_content
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Minimalism__yves-gaucher_traces-2000__to__Minimalism.png,Minimalism,yves-gaucher_traces-2000,Minimalism,0.12638166546821594,0.7849083542823792,0.8998938202857971
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Minimalism__yves-gaucher_traces-2000__to__Rococo.png,Minimalism,yves-gaucher_traces-2000,Rococo,0.5252788662910461,0.48181021213531494,0.8942714929580688
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Minimalism__yves-gaucher_traces-2000__to__Ukiyo_e.png,Minimalism,yves-gaucher_traces-2000,Ukiyo_e,0.6308066248893738,0.568211555480957,0.8641210794448853
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Minimalism__yves-klein_untitled-yellow-monochrome-1956__to__Early_Renaissance.png,Minimalism,yves-klein_untitled-yellow-monochrome-1956,Early_Renaissance,0.5786399841308594,0.5144248604774475,0.7407716512680054
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Minimalism__yves-klein_untitled-yellow-monochrome-1956__to__Impressionism.png,Minimalism,yves-klein_untitled-yellow-monochrome-1956,Impressionism,0.5413596034049988,0.499916672706604,0.74582839012146
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Minimalism__yves-klein_untitled-yellow-monochrome-1956__to__Minimalism.png,Minimalism,yves-klein_untitled-yellow-monochrome-1956,Minimalism,0.36629530787467957,0.7192586064338684,0.8049070835113525
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Minimalism__yves-klein_untitled-yellow-monochrome-1956__to__Rococo.png,Minimalism,yves-klein_untitled-yellow-monochrome-1956,Rococo,0.49535393714904785,0.46557778120040894,0.7655670642852783
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Minimalism__yves-klein_untitled-yellow-monochrome-1956__to__Ukiyo_e.png,Minimalism,yves-klein_untitled-yellow-monochrome-1956,Ukiyo_e,0.5710841417312622,0.5343976616859436,0.7339409589767456
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__antoine-pesne_carl-heinrich-graun__to__Early_Renaissance.png,Rococo,antoine-pesne_carl-heinrich-graun,Early_Renaissance,0.5188999772071838,0.5723655819892883,0.8259084820747375
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__antoine-pesne_carl-heinrich-graun__to__Impressionism.png,Rococo,antoine-pesne_carl-heinrich-graun,Impressionism,0.4711145758628845,0.4891756772994995,0.8782930970191956
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__antoine-pesne_carl-heinrich-graun__to__Minimalism.png,Rococo,antoine-pesne_carl-heinrich-graun,Minimalism,0.4481137990951538,0.45827949047088623,0.9036721587181091
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__antoine-pesne_carl-heinrich-graun__to__Rococo.png,Rococo,antoine-pesne_carl-heinrich-graun,Rococo,0.4460028409957886,0.6234269738197327,0.890447735786438
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__antoine-pesne_carl-heinrich-graun__to__Ukiyo_e.png,Rococo,antoine-pesne_carl-heinrich-graun,Ukiyo_e,0.5419644713401794,0.5390923023223877,0.789064884185791
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__antoine-watteau_head-of-a-man__to__Early_Renaissance.png,Rococo,antoine-watteau_head-of-a-man,Early_Renaissance,0.422391802072525,0.6385819911956787,0.877994179725647
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__antoine-watteau_head-of-a-man__to__Impressionism.png,Rococo,antoine-watteau_head-of-a-man,Impressionism,0.3776776194572449,0.5840187072753906,0.9107053279876709
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__antoine-watteau_head-of-a-man__to__Minimalism.png,Rococo,antoine-watteau_head-of-a-man,Minimalism,0.3737359941005707,0.6218992471694946,0.9168088436126709
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__antoine-watteau_head-of-a-man__to__Rococo.png,Rococo,antoine-watteau_head-of-a-man,Rococo,0.35701146721839905,0.5825427770614624,0.9151668548583984
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__antoine-watteau_head-of-a-man__to__Ukiyo_e.png,Rococo,antoine-watteau_head-of-a-man,Ukiyo_e,0.43852895498275757,0.6059455871582031,0.8530435562133789
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__antoine-watteau_the-delicate-musician__to__Early_Renaissance.png,Rococo,antoine-watteau_the-delicate-musician,Early_Renaissance,0.4001880884170532,0.6213399767875671,0.8558663129806519
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__antoine-watteau_the-delicate-musician__to__Impressionism.png,Rococo,antoine-watteau_the-delicate-musician,Impressionism,0.36479783058166504,0.6029813885688782,0.8987325429916382
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__antoine-watteau_the-delicate-musician__to__Minimalism.png,Rococo,antoine-watteau_the-delicate-musician,Minimalism,0.3940746784210205,0.5498723983764648,0.8842875957489014
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__antoine-watteau_the-delicate-musician__to__Rococo.png,Rococo,antoine-watteau_the-delicate-musician,Rococo,0.35442450642585754,0.6928179264068604,0.9123208522796631
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__antoine-watteau_the-delicate-musician__to__Ukiyo_e.png,Rococo,antoine-watteau_the-delicate-musician,Ukiyo_e,0.4326004981994629,0.6122094392776489,0.830708920955658
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__benjamin-west_self-portrait-1770__to__Early_Renaissance.png,Rococo,benjamin-west_self-portrait-1770,Early_Renaissance,0.36119329929351807,0.5747901201248169,0.8536969423294067
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__benjamin-west_self-portrait-1770__to__Impressionism.png,Rococo,benjamin-west_self-portrait-1770,Impressionism,0.31544893980026245,0.4931482672691345,0.8968955278396606
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__benjamin-west_self-portrait-1770__to__Minimalism.png,Rococo,benjamin-west_self-portrait-1770,Minimalism,0.3268229365348816,0.48219043016433716,0.9099767804145813
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__benjamin-west_self-portrait-1770__to__Rococo.png,Rococo,benjamin-west_self-portrait-1770,Rococo,0.29604384303092957,0.631725549697876,0.8992533683776855
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__benjamin-west_self-portrait-1770__to__Ukiyo_e.png,Rococo,benjamin-west_self-portrait-1770,Ukiyo_e,0.4006432294845581,0.518207311630249,0.8094384074211121
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__benjamin-west_the-angel-of-the-lord-announcing-the-resurrection-1805__to__Early_Renaissance.png,Rococo,benjamin-west_the-angel-of-the-lord-announcing-the-resurrection-1805,Early_Renaissance,0.2981274425983429,0.6742992401123047,0.8870477676391602
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__benjamin-west_the-angel-of-the-lord-announcing-the-resurrection-1805__to__Impressionism.png,Rococo,benjamin-west_the-angel-of-the-lord-announcing-the-resurrection-1805,Impressionism,0.2723384499549866,0.5812389850616455,0.924382209777832
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__benjamin-west_the-angel-of-the-lord-announcing-the-resurrection-1805__to__Minimalism.png,Rococo,benjamin-west_the-angel-of-the-lord-announcing-the-resurrection-1805,Minimalism,0.3128606975078583,0.5335149168968201,0.9288080930709839
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__benjamin-west_the-angel-of-the-lord-announcing-the-resurrection-1805__to__Rococo.png,Rococo,benjamin-west_the-angel-of-the-lord-announcing-the-resurrection-1805,Rococo,0.2663220465183258,0.6228474974632263,0.9306063652038574
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__benjamin-west_the-angel-of-the-lord-announcing-the-resurrection-1805__to__Ukiyo_e.png,Rococo,benjamin-west_the-angel-of-the-lord-announcing-the-resurrection-1805,Ukiyo_e,0.3261983394622803,0.5909202098846436,0.8884046077728271
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__bernardo-bellotto_pirna-seen-from-the-right-bank-of-the-elbe__to__Early_Renaissance.png,Rococo,bernardo-bellotto_pirna-seen-from-the-right-bank-of-the-elbe,Early_Renaissance,0.39140719175338745,0.5774098038673401,0.7708683609962463
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__bernardo-bellotto_pirna-seen-from-the-right-bank-of-the-elbe__to__Impressionism.png,Rococo,bernardo-bellotto_pirna-seen-from-the-right-bank-of-the-elbe,Impressionism,0.3620615601539612,0.7163797616958618,0.8068165183067322
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__bernardo-bellotto_pirna-seen-from-the-right-bank-of-the-elbe__to__Minimalism.png,Rococo,bernardo-bellotto_pirna-seen-from-the-right-bank-of-the-elbe,Minimalism,0.34766700863838196,0.6309271454811096,0.8320574760437012
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__bernardo-bellotto_pirna-seen-from-the-right-bank-of-the-elbe__to__Rococo.png,Rococo,bernardo-bellotto_pirna-seen-from-the-right-bank-of-the-elbe,Rococo,0.3466663956642151,0.6144729852676392,0.8216384649276733
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__bernardo-bellotto_pirna-seen-from-the-right-bank-of-the-elbe__to__Ukiyo_e.png,Rococo,bernardo-bellotto_pirna-seen-from-the-right-bank-of-the-elbe,Ukiyo_e,0.3986717462539673,0.6297482848167419,0.7542839050292969
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__bernardo-bellotto_view-of-dresden-the-dresden-fortifications-moat-with-a-bridge-between-gate-and-post-mile-pillar__to__Early_Renaissance.png,Rococo,bernardo-bellotto_view-of-dresden-the-dresden-fortifications-moat-with-a-bridge-between-gate-and-post-mile-pillar,Early_Renaissance,0.3328346610069275,0.5873010754585266,0.875133752822876
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__bernardo-bellotto_view-of-dresden-the-dresden-fortifications-moat-with-a-bridge-between-gate-and-post-mile-pillar__to__Impressionism.png,Rococo,bernardo-bellotto_view-of-dresden-the-dresden-fortifications-moat-with-a-bridge-between-gate-and-post-mile-pillar,Impressionism,0.30309033393859863,0.6552906632423401,0.8939245343208313
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__bernardo-bellotto_view-of-dresden-the-dresden-fortifications-moat-with-a-bridge-between-gate-and-post-mile-pillar__to__Minimalism.png,Rococo,bernardo-bellotto_view-of-dresden-the-dresden-fortifications-moat-with-a-bridge-between-gate-and-post-mile-pillar,Minimalism,0.34348264336586,0.6060855388641357,0.8755373954772949
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__bernardo-bellotto_view-of-dresden-the-dresden-fortifications-moat-with-a-bridge-between-gate-and-post-mile-pillar__to__Rococo.png,Rococo,bernardo-bellotto_view-of-dresden-the-dresden-fortifications-moat-with-a-bridge-between-gate-and-post-mile-pillar,Rococo,0.2930581867694855,0.5808011293411255,0.8952777981758118
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__bernardo-bellotto_view-of-dresden-the-dresden-fortifications-moat-with-a-bridge-between-gate-and-post-mile-pillar__to__Ukiyo_e.png,Rococo,bernardo-bellotto_view-of-dresden-the-dresden-fortifications-moat-with-a-bridge-between-gate-and-post-mile-pillar,Ukiyo_e,0.33800727128982544,0.5885956287384033,0.8520565629005432
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__canaletto_london-the-thames-and-the-city-of-london-from-the-terrace-of-richmond-house__to__Early_Renaissance.png,Rococo,canaletto_london-the-thames-and-the-city-of-london-from-the-terrace-of-richmond-house,Early_Renaissance,0.2714709937572479,0.5403543710708618,0.7874536514282227
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__canaletto_london-the-thames-and-the-city-of-london-from-the-terrace-of-richmond-house__to__Impressionism.png,Rococo,canaletto_london-the-thames-and-the-city-of-london-from-the-terrace-of-richmond-house,Impressionism,0.2572363018989563,0.5815540552139282,0.7978737354278564
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__canaletto_london-the-thames-and-the-city-of-london-from-the-terrace-of-richmond-house__to__Minimalism.png,Rococo,canaletto_london-the-thames-and-the-city-of-london-from-the-terrace-of-richmond-house,Minimalism,0.27971845865249634,0.6562827825546265,0.7810639142990112
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__canaletto_london-the-thames-and-the-city-of-london-from-the-terrace-of-richmond-house__to__Rococo.png,Rococo,canaletto_london-the-thames-and-the-city-of-london-from-the-terrace-of-richmond-house,Rococo,0.25588464736938477,0.5249544382095337,0.8042713403701782
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__canaletto_london-the-thames-and-the-city-of-london-from-the-terrace-of-richmond-house__to__Ukiyo_e.png,Rococo,canaletto_london-the-thames-and-the-city-of-london-from-the-terrace-of-richmond-house,Ukiyo_e,0.2751697897911072,0.5540711283683777,0.8011938333511353
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Rococo__carl-ludwig-johann-christineck_nikolai-mordvinov-1771__to__Early_Renaissance.png,Rococo,carl-ludwig-johann-christineck_nikolai-mordvinov-1771,Early_Renaissance,0.3499108552932739,0.552817702293396,0.8756166100502014
