"path","action","delete_class","size_mb","extension","last_write_time","deleted_at","reason","evidence_files","error"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_512_smoke_b1_fp32\step_checkpoints\last.ckpt","deleted","local_relatedworks_samam_smoke_weight","275.897194",".ckpt","2026-05-31 18:27:47","2026-06-05 05:14:51","manual checked samam_wsl_mamba_512_smoke_b1_fp32 as smoke/probe run; retained train.log/gpu/events/hparams","Related_Works/baseline_pipeline/results/samam_wsl_mamba_512_smoke_b1_fp32 logs/config files retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_512_smoke_b1_fp32\step_checkpoints\step-step=000001.ckpt","deleted","local_relatedworks_samam_smoke_weight","275.897072",".ckpt","2026-05-31 18:27:43","2026-06-05 05:14:51","manual checked samam_wsl_mamba_512_smoke_b1_fp32 as smoke/probe run; retained train.log/gpu/events/hparams","Related_Works/baseline_pipeline/results/samam_wsl_mamba_512_smoke_b1_fp32 logs/config files retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_512_smoke_b1_noid\step_checkpoints\last.ckpt","deleted","local_relatedworks_samam_smoke_weight","275.897194",".ckpt","2026-05-31 18:28:37","2026-06-05 05:14:51","manual checked samam_wsl_mamba_512_smoke_b1_noid as smoke/probe run; retained train.log/gpu/events/hparams","Related_Works/baseline_pipeline/results/samam_wsl_mamba_512_smoke_b1_noid logs/config files retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_512_smoke_b1_noid\step_checkpoints\step-step=000005.ckpt","deleted","local_relatedworks_samam_smoke_weight","275.897072",".ckpt","2026-05-31 18:28:32","2026-06-05 05:14:51","manual checked samam_wsl_mamba_512_smoke_b1_noid as smoke/probe run; retained train.log/gpu/events/hparams","Related_Works/baseline_pipeline/results/samam_wsl_mamba_512_smoke_b1_noid logs/config files retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_smoke_b1_20\step_checkpoints\last.ckpt","deleted","local_relatedworks_samam_smoke_weight","275.897316",".ckpt","2026-05-31 14:31:40","2026-06-05 05:14:51","manual checked samam_wsl_mamba_smoke_b1_20 as smoke/probe run; retained train.log/gpu/events/hparams","Related_Works/baseline_pipeline/results/samam_wsl_mamba_smoke_b1_20 logs/config files retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_smoke_b1_20\step_checkpoints\step-step=000020.ckpt","deleted","local_relatedworks_samam_smoke_weight","275.897194",".ckpt","2026-05-31 14:31:35","2026-06-05 05:14:51","manual checked samam_wsl_mamba_smoke_b1_20 as smoke/probe run; retained train.log/gpu/events/hparams","Related_Works/baseline_pipeline/results/samam_wsl_mamba_smoke_b1_20 logs/config files retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_smoke_b2_10\step_checkpoints\last.ckpt","deleted","local_relatedworks_samam_smoke_weight","275.897316",".ckpt","2026-05-31 14:33:00","2026-06-05 05:14:51","manual checked samam_wsl_mamba_smoke_b2_10 as smoke/probe run; retained train.log/gpu/events/hparams","Related_Works/baseline_pipeline/results/samam_wsl_mamba_smoke_b2_10 logs/config files retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_smoke_b2_10\step_checkpoints\step-step=000010.ckpt","deleted","local_relatedworks_samam_smoke_weight","275.897194",".ckpt","2026-05-31 14:32:54","2026-06-05 05:14:51","manual checked samam_wsl_mamba_smoke_b2_10 as smoke/probe run; retained train.log/gpu/events/hparams","Related_Works/baseline_pipeline/results/samam_wsl_mamba_smoke_b2_10 logs/config files retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_smoke_b3_8\step_checkpoints\last.ckpt","deleted","local_relatedworks_samam_smoke_weight","275.897316",".ckpt","2026-05-31 14:34:10","2026-06-05 05:14:51","manual checked samam_wsl_mamba_smoke_b3_8 as smoke/probe run; retained train.log/gpu/events/hparams","Related_Works/baseline_pipeline/results/samam_wsl_mamba_smoke_b3_8 logs/config files retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_smoke_b3_8\step_checkpoints\step-step=000008.ckpt","deleted","local_relatedworks_samam_smoke_weight","275.897194",".ckpt","2026-05-31 14:34:04","2026-06-05 05:14:51","manual checked samam_wsl_mamba_smoke_b3_8 as smoke/probe run; retained train.log/gpu/events/hparams","Related_Works/baseline_pipeline/results/samam_wsl_mamba_smoke_b3_8 logs/config files retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_smoke_b4_2\step_checkpoints\last.ckpt","deleted","local_relatedworks_samam_smoke_weight","275.897316",".ckpt","2026-05-31 14:35:11","2026-06-05 05:14:51","manual checked samam_wsl_mamba_smoke_b4_2 as smoke/probe run; retained train.log/gpu/events/hparams","Related_Works/baseline_pipeline/results/samam_wsl_mamba_smoke_b4_2 logs/config files retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_smoke_b4_2\step_checkpoints\step-step=000002.ckpt","deleted","local_relatedworks_samam_smoke_weight","275.897194",".ckpt","2026-05-31 14:35:05","2026-06-05 05:14:51","manual checked samam_wsl_mamba_smoke_b4_2 as smoke/probe run; retained train.log/gpu/events/hparams","Related_Works/baseline_pipeline/results/samam_wsl_mamba_smoke_b4_2 logs/config files retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_distinct5_512_mamba_b1_20k_ckpt250_20260601_175723\step_checkpoints\last.ckpt","deleted","local_relatedworks_failed_run_weight","275.897377",".ckpt","2026-06-01 18:16:30","2026-06-05 05:16:21","manual checked samam_distinct5_512_mamba_b1_20k_ckpt250_20260601_175723 train.log ends with DataLoader worker terminated and no eval summary; retained logs/run script","Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b1_20k_ckpt250_20260601_175723/train.log; run.sh retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_distinct5_512_mamba_b1_20k_ckpt250_20260601_175723\step_checkpoints\step-step=000250.ckpt","deleted","local_relatedworks_failed_run_weight","275.897194",".ckpt","2026-06-01 18:03:45","2026-06-05 05:16:21","manual checked samam_distinct5_512_mamba_b1_20k_ckpt250_20260601_175723 train.log ends with DataLoader worker terminated and no eval summary; retained logs/run script","Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b1_20k_ckpt250_20260601_175723/train.log; run.sh retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_distinct5_512_mamba_b1_20k_ckpt250_20260601_175723\step_checkpoints\step-step=000500.ckpt","deleted","local_relatedworks_failed_run_weight","275.897377",".ckpt","2026-06-01 18:10:04","2026-06-05 05:16:21","manual checked samam_distinct5_512_mamba_b1_20k_ckpt250_20260601_175723 train.log ends with DataLoader worker terminated and no eval summary; retained logs/run script","Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b1_20k_ckpt250_20260601_175723/train.log; run.sh retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_distinct5_512_mamba_b1_20k_ckpt250_20260601_175723\step_checkpoints\step-step=000750.ckpt","deleted","local_relatedworks_failed_run_weight","275.897377",".ckpt","2026-06-01 18:16:25","2026-06-05 05:16:21","manual checked samam_distinct5_512_mamba_b1_20k_ckpt250_20260601_175723 train.log ends with DataLoader worker terminated and no eval summary; retained logs/run script","Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b1_20k_ckpt250_20260601_175723/train.log; run.sh retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_256_continue17k_to25k\step_checkpoints\step-step=018000.ckpt","deleted","local_relatedworks_formal_intermediate_pruned_weight","275.89933",".ckpt","2026-05-31 23:58:08","2026-06-05 05:16:21","manual checked samam_wsl_mamba_256_continue17k_to25k has retained curve/formal eval metrics; pruned intermediate step checkpoint while keeping final/last","Related_Works/baseline_pipeline/results/samam_wsl_mamba_256_continue17k_to25k eval metrics/summary/logs retained; final/last checkpoint retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_256_continue17k_to25k\step_checkpoints\step-step=019000.ckpt","deleted","local_relatedworks_formal_intermediate_pruned_weight","275.899452",".ckpt","2026-06-01 00:09:35","2026-06-05 05:16:21","manual checked samam_wsl_mamba_256_continue17k_to25k has retained curve/formal eval metrics; pruned intermediate step checkpoint while keeping final/last","Related_Works/baseline_pipeline/results/samam_wsl_mamba_256_continue17k_to25k eval metrics/summary/logs retained; final/last checkpoint retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_256_continue17k_to25k\step_checkpoints\step-step=020000.ckpt","deleted","local_relatedworks_formal_intermediate_pruned_weight","275.899452",".ckpt","2026-06-01 00:20:59","2026-06-05 05:16:21","manual checked samam_wsl_mamba_256_continue17k_to25k has retained curve/formal eval metrics; pruned intermediate step checkpoint while keeping final/last","Related_Works/baseline_pipeline/results/samam_wsl_mamba_256_continue17k_to25k eval metrics/summary/logs retained; final/last checkpoint retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_256_continue17k_to25k\step_checkpoints\step-step=021000.ckpt","deleted","local_relatedworks_formal_intermediate_pruned_weight","275.899452",".ckpt","2026-06-01 00:32:15","2026-06-05 05:16:21","manual checked samam_wsl_mamba_256_continue17k_to25k has retained curve/formal eval metrics; pruned intermediate step checkpoint while keeping final/last","Related_Works/baseline_pipeline/results/samam_wsl_mamba_256_continue17k_to25k eval metrics/summary/logs retained; final/last checkpoint retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_256_continue17k_to25k\step_checkpoints\step-step=022000.ckpt","deleted","local_relatedworks_formal_intermediate_pruned_weight","275.899452",".ckpt","2026-06-01 00:43:35","2026-06-05 05:16:21","manual checked samam_wsl_mamba_256_continue17k_to25k has retained curve/formal eval metrics; pruned intermediate step checkpoint while keeping final/last","Related_Works/baseline_pipeline/results/samam_wsl_mamba_256_continue17k_to25k eval metrics/summary/logs retained; final/last checkpoint retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_256_continue17k_to25k\step_checkpoints\step-step=023000.ckpt","deleted","local_relatedworks_formal_intermediate_pruned_weight","275.899452",".ckpt","2026-06-01 00:55:03","2026-06-05 05:16:21","manual checked samam_wsl_mamba_256_continue17k_to25k has retained curve/formal eval metrics; pruned intermediate step checkpoint while keeping final/last","Related_Works/baseline_pipeline/results/samam_wsl_mamba_256_continue17k_to25k eval metrics/summary/logs retained; final/last checkpoint retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_256_continue17k_to25k\step_checkpoints\step-step=024000.ckpt","deleted","local_relatedworks_formal_intermediate_pruned_weight","275.899452",".ckpt","2026-06-01 01:06:33","2026-06-05 05:16:21","manual checked samam_wsl_mamba_256_continue17k_to25k has retained curve/formal eval metrics; pruned intermediate step checkpoint while keeping final/last","Related_Works/baseline_pipeline/results/samam_wsl_mamba_256_continue17k_to25k eval metrics/summary/logs retained; final/last checkpoint retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_512_scratch_clean_silent_b1_20k\step_checkpoints\step-step=001000.ckpt","deleted","local_relatedworks_formal_intermediate_pruned_weight","275.897133",".ckpt","2026-05-31 19:11:20","2026-06-05 05:16:21","manual checked samam_wsl_mamba_512_scratch_clean_silent_b1_20k has retained curve/formal eval metrics; pruned intermediate step checkpoint while keeping final/last","Related_Works/baseline_pipeline/results/samam_wsl_mamba_512_scratch_clean_silent_b1_20k eval metrics/summary/logs retained; final/last checkpoint retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_512_scratch_clean_silent_b1_20k\step_checkpoints\step-step=002000.ckpt","deleted","local_relatedworks_formal_intermediate_pruned_weight","275.897316",".ckpt","2026-05-31 19:36:17","2026-06-05 05:16:21","manual checked samam_wsl_mamba_512_scratch_clean_silent_b1_20k has retained curve/formal eval metrics; pruned intermediate step checkpoint while keeping final/last","Related_Works/baseline_pipeline/results/samam_wsl_mamba_512_scratch_clean_silent_b1_20k eval metrics/summary/logs retained; final/last checkpoint retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_512_scratch_clean_silent_b1_20k\step_checkpoints\step-step=003000.ckpt","deleted","local_relatedworks_formal_intermediate_pruned_weight","275.897316",".ckpt","2026-05-31 20:01:16","2026-06-05 05:16:21","manual checked samam_wsl_mamba_512_scratch_clean_silent_b1_20k has retained curve/formal eval metrics; pruned intermediate step checkpoint while keeping final/last","Related_Works/baseline_pipeline/results/samam_wsl_mamba_512_scratch_clean_silent_b1_20k eval metrics/summary/logs retained; final/last checkpoint retained",""
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samam_wsl_mamba_512_scratch_clean_silent_b1_20k\step_checkpoints\step-step=004000.ckpt","deleted","local_relatedworks_formal_intermediate_pruned_weight","275.897316",".ckpt","2026-05-31 20:26:52","2026-06-05 05:16:21","manual checked samam_wsl_mamba_512_scratch_clean_silent_b1_20k has retained curve/formal eval metrics; pruned intermediate step checkpoint while keeping final/last","Related_Works/baseline_pipeline/results/samam_wsl_mamba_512_scratch_clean_silent_b1_20k eval metrics/summary/logs retained; final/last checkpoint retained",""
