case_id,src_style,tgt_style,best_overall,best_style_specificity,best_structure,best_artifact_control,confidence_1_to_5,LBM-Knee_e13_style_specificity,LBM-Knee_e13_structure_preservation,LBM-Knee_e13_artifact_control,LBM-Knee_e13_note,Seedream_repaired750_style_specificity,Seedream_repaired750_structure_preservation,Seedream_repaired750_artifact_control,Seedream_repaired750_note,EdgeGated_e12_style_specificity,EdgeGated_e12_structure_preservation,EdgeGated_e12_artifact_control,EdgeGated_e12_note
Impressionism__claude-monet_palazzo-contarini-2__to__Rococo,Impressionism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very faint Rococo influence; structure preserved but overly blurred and washed out; heavy artifacts from poor style transfer.,5,5,5,Excellent Rococo aesthetic with ornate framing and soft pastel tones; structure perfectly preserved; no visible artifacts.,3,4,3,Moderate Rococo feel with some color softening; structure mostly intact but slightly distorted; minor edge artifacts present.
Impressionism__william-merritt-chase_gray-day-on-the-lagoon-a-passenger-boat-venice__to__Minimalism,Impressionism,Minimalism,EdgeGated_e12,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,4,2,3,3,"Faint, washed-out output with minimal stylistic interpretation; structure is preserved but lacks clarity or intentional simplification.",5,5,4,Strong minimalism via flat color blocks and simplified forms; structure is well-preserved with clean edges; minor artifacts in cloud texture.,3,4,5,"Soft, painterly minimalism with good artifact control; structure is slightly blurred but coherent; style is subtle rather than bold."
Ukiyo_e__katsushika-hokusai_woman-looking-at-herself-in-a-mirror__to__Impressionism,Ukiyo_e,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,4,Minimal style transfer; mostly preserves source structure with faint brushwork hints. Lacks Impressionist color and texture.,5,5,5,"Excellent Impressionist rendering: rich color palette, visible brushstrokes, atmospheric lighting. Structure fully preserved with high fidelity and no artifacts.",2,3,4,"Similar to LBM-Knee_e13 — minimal stylistic change, retains original line art and flat coloring. No significant Impressionist traits applied."
Minimalism__robert-mangold_ellow-black-zone-painting-iv-1996__to__Rococo,Minimalism,Rococo,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,EdgeGated_e12,4,2,3,3,Minimal style transfer; mostly preserves source structure with no Rococo elements. Clean but lacks stylistic intent.,5,4,4,Strong Rococo style application with ornate gold/black floral patterns. Structure is well-preserved with slight softening at edges. Minor artifacts in gradient transitions.,1,5,5,Perfect structure and artifact control but zero style transfer — identical to source. No Rococo features applied.
Ukiyo_e__ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1__to__Rococo,Ukiyo_e,Rococo,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,EdgeGated_e12,4,2,4,3,Minimal style transfer; mostly preserves source grayscale with faint color hints. Structure intact but lacks Rococo flair. Some edge artifacts from compression or blending.,5,4,3,"Strong Rococo aesthetic: soft pastels, ornate framing, romantic sky. Structure well preserved. Minor smudging in background and slight over-saturation near edges.",3,5,5,"Excellent structural fidelity and clean edges. Style is muted — some pastel tones but not distinctly Rococo. Very low artifacts, nearly lossless reconstruction."
Ukiyo_e__utagawa-kunisada_not_detected_240353__to__Early_Renaissance,Ukiyo_e,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Fails to capture Early Renaissance style; retains source’s flat, decorative aesthetic with heavy color bleeding and loss of detail.",5,5,5,"Excellent transfer: chiaroscuro, anatomical realism, and compositional depth match Early Renaissance; source structure preserved cleanly.",3,4,3,Moderate style adoption with some Renaissance lighting but retains source’s graphic quality; minor artifacts in texture blending.
Minimalism__robert-ryman_conversion-2003__to__Rococo,Minimalism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,1,2,2,"Nearly blank output; no Rococo style applied, minimal structure retained, faint artifacts present.",5,5,5,"Excellent Rococo ornamental frame with accurate color, texture, and symmetry; source structure preserved as background; clean output with no visible artifacts.",1,2,3,Blank output similar to LBM; no style transfer evident; minor edge artifacts but overall clean.
Impressionism__john-singer-sargent_lake-in-the-tyrol__to__Ukiyo_e,Impressionism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,3,"Very faint, washed-out style; lacks Ukiyo-e character. Structure preserved but overly blurred.",5,5,5,"Excellent Ukiyo-e aesthetic with appropriate color palette and texture. Structure well-preserved, no visible artifacts.",3,4,4,"Moderate style transfer with some Ukiyo-e hints but lacks depth. Structure mostly intact, minor smoothing artifacts."
Rococo__william-hogarth_the-countess-s-morning-levee__to__Ukiyo_e,Rococo,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,Seedream_repaired750,4,2,3,2,"Very washed-out, low-contrast output; fails to capture Ukiyo-e’s bold lines and flat color blocks. Structure is somewhat preserved but blurred. Heavy artifacts and loss of detail.",5,4,5,"Strong Ukiyo-e aesthetic: bold outlines, stylized figures, flat color planes, and decorative framing. Minor structural softening in background elements, but overall excellent fidelity to style with clean rendering.",3,5,4,Excellent structure preservation — edges and composition closely match source. Style is present but muted; lacks the graphic intensity and line work typical of Ukiyo-e. Some minor smudging in fabric folds.
Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883__to__Minimalism,Impressionism,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,LBM-Knee_e13,4,2,3,5,"Very clean output with minimal artifacts, but fails to apply any meaningful minimalism style — appears as a washed-out blur of the source.",5,5,4,"Excellent adherence to minimalism: bold geometric shapes, flat colors, simplified forms. Structure is well-preserved and stylized appropriately. Minor softness in edges but overall strong.",2,3,5,"Clean and artifact-free like LBM, but also lacks stylistic transformation — essentially a faded version of the source with no minimalism applied."
Impressionism__pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901__to__Ukiyo_e,Impressionism,Ukiyo_e,EdgeGated_e12,EdgeGated_e12,Seedream_repaired750,Seedream_repaired750,4,3,3,3,Moderate Ukiyo-e influence with soft washes but lacks strong line work or compositional structure; some blurring and loss of detail.,2,5,5,"Excellent preservation of source structure and clean output, but minimal Ukiyo-e stylistic adoption — appears more like a color-shifted version of the source.",5,4,4,"Strongest Ukiyo-e aesthetic with visible ink-like outlines, flat color planes, and traditional composition cues; minor softening in folds but overall high fidelity to style."
Ukiyo_e__tsukioka-yoshitoshi_not_detected_242419__to__Rococo,Ukiyo_e,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,3,4,3,"Moderate Rococo influence with soft pastel tones and decorative borders, but lacks ornate detail. Structure is well preserved. Some vignetting and edge artifacts present.",5,5,5,"Strong Rococo styling with ornate gold filigree, soft gradients, and elegant framing. Source structure perfectly preserved. Clean output with minimal artifacts.",4,4,4,Good Rococo aesthetic with decorative elements and color harmony. Structure largely intact. Slight blurring and minor edge artifacts near borders.
Impressionism__claude-monet_rouen-cathedral-the-portal-at-midday__to__Ukiyo_e,Impressionism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very faint Ukiyo-e influence; structure is blurred and indistinct; heavy noise/artifacts degrade quality.,5,5,5,"Excellent Ukiyo-e style transfer with clear line work, flat color blocks, and traditional aesthetic; source structure (Notre Dame) preserved accurately; minimal artifacts.",2,3,2,"Similar to LBM — very weak style application, washed-out appearance, poor artifact control, and low fidelity to both style and structure."
Rococo__joshua-reynolds_colonel-george-k-h-coussmaker-grenadier-guards__to__Early_Renaissance,Rococo,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,"Very blurry and washed-out; style transfer is weak and indistinct, with significant loss of detail and color fidelity.",5,5,5,"Excellent preservation of source structure and strong Early Renaissance stylistic elements (gold leaf, composition, color palette). Clean output with minimal artifacts.",3,4,3,"Better than LBM but still lacks the richness and clarity of Seedream. Some structural integrity remains, but style application is inconsistent and slightly muddy."
Early_Renaissance__sandro-botticelli_trinity(1)__to__Ukiyo_e,Early_Renaissance,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style transfer; output resembles a faded version of the source with minimal Ukiyo-e characteristics. Structure is preserved but lacks stylistic intent. Artifacts include color bleeding and loss of detail.,5,5,5,"Excellent Ukiyo-e style application: bold outlines, flat color regions, and stylized shading match the target reference. Structure is perfectly preserved with no distortion. Clean output with no visible artifacts.",3,4,3,"Moderate style transfer — some Ukiyo-e traits like simplified forms and muted tones are present, but lacks the crisp linework and boldness of the target. Structure is well preserved. Minor artifacts in color blending and edge softness."
Impressionism__william-merritt-chase_at-the-boat-landing__to__Ukiyo_e,Impressionism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,EdgeGated_e12,4,2,4,3,Very faint style transfer; lacks Ukiyo-e characteristics. Structure preserved but colors washed out.,5,4,4,Strongest Ukiyo-e aesthetic with warm tones and stylized clouds. Minor softness in foreground details.,3,5,5,Excellent structural fidelity and clean edges. Style is subtle and more impressionistic than Ukiyo-e.
Impressionism__william-merritt-chase_at-the-boat-landing__to__Early_Renaissance,Impressionism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,"Very faded, low contrast, and washed-out appearance; lacks Renaissance texture or color richness. Structure is preserved but overly blurred. Heavy vignetting and noise artifacts degrade quality.",5,5,5,Excellent match to Early Renaissance palette and brushwork feel. Structure is well-preserved with natural lighting and depth. Minimal artifacts; clean edges and coherent texture throughout.,3,4,3,Moderate Renaissance styling with some color saturation and texture. Structure is mostly intact but slightly over-sharpened in places. Minor edge halos and uneven vignetting present.
Minimalism__bruce-nauman_la-brea-art-tips-rat-spit-tar-pits-1972__to__Impressionism,Minimalism,Impressionism,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,EdgeGated_e12,4,2,4,3,Minimal style transfer; mostly preserves source with slight color bleed. Structure intact but lacks impressionistic texture or brushwork.,5,3,3,Strong impressionistic rendering with visible brushstroke-like textures and color blending. Some structural distortion in neon sign shape and background wall.,3,5,5,Excellent structure preservation and clean edges. Style transfer is subtle — slight texturing and color softening but not strongly impressionistic. Minimal artifacts.
Impressionism__childe-hassam_september-moonrise__to__Ukiyo_e,Impressionism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,3,"Very faint, washed-out style; lacks Ukiyo-e characteristics. Structure is preserved but overly blurred. Minimal artifacts but poor stylistic fidelity.",5,5,5,Strong Ukiyo-e color palette and gradient sky. Excellent structure preservation with clear horizon and sun. No visible artifacts. Best overall match.,3,4,4,Moderate style transfer with some color wash but lacks depth and detail. Structure is mostly intact. Some minor blotching in sky and ground. Acceptable but inferior to D.
Early_Renaissance__sandro-botticelli_trinity(1)__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Fails to apply minimalism; output is a washed-out, blurry version of the source with no stylistic reduction or simplification.",5,5,5,"Perfectly captures minimalism through bold geometric shapes, flat color blocks, and simplified forms while preserving the core composition and narrative of the source.",2,3,2,"Similar to LBM, this output is overly diffuse and lacks the defining characteristics of minimalism; it appears as a faded, low-contrast blur."
